0,"010000101101000101100100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
1,"010000101101000101100100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001010010001010101010010110101000010110110100010110110101100001000",0.26041666666666663,0.75
2,"010000101101010101100100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000010110110100010110110101100001000",0.26041666666666663,0.75
3,"010000101101010101110100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000010110110100010110110101100001000",0.26041666666666663,0.75
4,"010000101101000101110100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
5,"010000101101001101101100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000010110110100010110110101100001000",0.26041666666666663,0.75
6,"010000101101001101100100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
7,"010000101101011101110100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000010110110100010110110101100001000",0.26041666666666663,0.75
8,"010000101101011101101100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
9,"010000101101011101111100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
10,"010000101101011101101100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
11,"010000101101000101110100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
12,"010000101101011101111100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
13,"010000101101001101111100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000010110110100010110110101100001000",0.26041666666666663,0.75
14,"010000101101011101100100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
15,"010000101101001101101100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000010110110100010110110101100001000",0.26041666666666663,0.75
16,"010000101101011101100100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
17,"010000101101000101111100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
18,"010000101101000101111100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001010010001010101010010110101000010110110100010110110101100001000",0.26041666666666663,0.75
19,"010000101101000101101100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000000110110100010110110101100001000",0.26041666666666663,0.75
20,"010000101101000101101100011000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010110101000010110110100010110110101100001000",0.26041666666666663,0.75
21,"010000101101000101111100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010011010100010110110100010110110101100001000",0.26041666666666663,0.75
22,"010000101101000101111100001000101101100001001010101101111000101110100110100010000100011000010011100011001101001010001000010001010101010010111010100010110110100010110110101100001000",0.26041666666666663,0.75
